id,JUST_IND,JUST_100,WGT_SCORE,PAY,TREAT,SUPPLY,COMM,JOBS,PROD,CUST,LEAD,ENV,INVEST,PAY.LIVING,PAY.PTO,PAY.HEALTH,PAY.FAIR,PAY.RETIRE,PAY.DISC,PAY.CEO,TREAT.SAFE,TREAT.WLB,TREAT.EDU,TREAT.DISC,TREAT.LAYOFF,TREAT.RESPECT,SUPPLY.ABUSE,SUPPLY.CONFLICT,SUPPLY.REPRESS,COMM.RELS,COMM.CHARITY,JOBS.US,PROD.BEN,PROD.QUAL,CUST.FAIR,CUST.RELS,CUST.DISC,CUST.PRIV,LEAD.LAWS,LEAD.INTEGRITY,LEAD.TRUTH,LEAD.TAX,LEAD.POLITICS,ENV.POLLUTION,ENV.MGMT,ENV.EFFICIENT,INVEST.ACCURATE,INVEST.PROFIT,INVEST.RETURN
662,24,No,52.24137211,53.1875793,54.0451977,51.7461543,57.44563331,50,50.05299343,50.91810336,49.20403001,47.00689317,62.12629399,69.39897994,33.90772244,71.8397272,31.70302278,35.97822144,47.44844818,85.61711313,55.76848879,63.68438109,25.90958637,55.8226542,50,56.81363757,49.83917039,50,56.24678504,62.72044013,41.05651332,50,55.10310363,45.75841153,50,52.80731735,50,51.11862067,58.2789245,30.60895976,50,60.73304988,50,49.34339508,48.08186842,43.06569872,64.12985413,49.66468659,76.98964652
663,24,No,51.21750468,52.49809753,56.15639167,58.20241073,57.44563331,40.27222741,50.05299343,51.59126257,49.13079851,51.88952214,27.50302203,43.53367335,33.90772244,50.55690757,71.29700996,-15.46412774,47.44844818,68.72588769,62.69067535,48.47937352,70.65296705,55.8226542,50,49.70681309,63.98540696,50,56.24678504,62.72044013,41.05651332,40.27222741,55.10310363,45.75841153,50,41.57804795,50,62.00249158,42.17135436,46.01293811,50,69.67135473,50,58.82955694,52.41777263,43.38506114,7.610437605,54.19354558,60.0168915
666,24,Yes,54.95467505,58.56256149,52.68644453,51.7461543,37.07875229,57.41372296,50.05299343,50.24494415,58.53996774,49.11332906,60.63185019,69.39897994,52.29889679,50.37654702,55.49444698,82.79264551,47.44844818,59.36445631,41.92411569,60.045136,61.12662124,55.8226542,50,57.69702433,49.83917039,50,56.24678504,35.79851754,41.05651332,57.41372296,55.10310363,45.75841153,50,64.03658675,50,40.23474976,58.2789245,62.34106159,50,63.93738931,50,55.53952663,48.08186842,43.06569872,64.12985413,58.02378402,51.04437668
667,24,Yes,55.49951359,61.08441116,49.47013597,51.7461543,62.54286971,50,50.05299343,52.14991904,59.10135604,62.54660899,54.29344048,69.39897994,52.29889679,50.37654702,62.84490042,82.63204181,47.44844818,62.01860985,48.84630224,54.21336976,55.5599521,55.8226542,50,39.98048312,49.83917039,50,56.24678504,62.72044013,61.99114849,50,55.10310363,45.75841153,50,52.80731735,50,55.47216903,57.19391895,67.82286937,50,65.64615057,18.55111668,51.03801126,61.08958107,77.34765657,64.12985413,45.72375526,29.62684764
669,24,No,50.06235253,59.44004969,33.79384048,51.7461543,37.07875229,61.57004706,50.05299343,56.40402253,51.20858623,56.94927657,50.58922276,50,52.29889679,36.06776023,79.18475028,91.92995984,47.44844818,50,41.92411569,9.153971487,21.41424555,55.8226542,50,3.201527571,49.83917039,50,56.24678504,35.79851754,41.05651332,61.57004706,55.10310363,45.75841153,50,64.03658675,50,62.00249158,58.2789245,34.58972063,50,66.5395415,50,78.15911219,48.08186842,43.55334792,64.12985413,55.64880219,-14.64978946
672,25,No,50.2261018,48.34608263,52.1207164,53.55419924,54.54186955,50,74.24590806,50.46294005,40.06774316,54.4783191,49.99544185,34.93449993,67.79220552,63.69479654,47.41367434,64.17138119,48.15697555,47.57898902,53.35565536,50.30055225,32.02637864,54.19291864,50,54.96106456,57.78756914,50,50,58.60007298,41.93280439,50,105.2752293,47.85876872,53.6860489,35.14634219,50,60.18889707,24.82122677,47.13231798,50,49.02320362,49.84035393,36.38872606,63.28475352,64.40928874,56.53121152,23.17931083,72.80560299
675,25,No,54.37154222,47.10175687,66.7505867,47.71515763,54.54186955,50,66.84233121,49.05329763,54.4838701,31.30743819,59.71292987,34.93449993,52.6358823,66.152411,52.26407897,49.36900291,48.15697555,36.04876007,60.37202565,29.63862891,32.02637864,118.4843378,50,38.79204503,44.99370556,50,50,58.60007298,41.93280439,50,89.16559451,47.85876872,53.6860489,62.47707256,50,34.50728135,54.17817252,52.30940174,50,70.01480629,22.54087556,24.05972126,51.22868297,15.58853104,56.53121152,58.98458946,74.18780918
676,25,No,50.08718055,55.16296586,53.0245449,47.71515763,60.80184456,20.08886603,40.59328602,43.83975091,52.5123922,48.26980346,56.72647332,87.66375018,67.79220552,48.72501023,60.49718188,53.01234021,48.15697555,-6.518075882,53.35565536,69.81933269,65.07498188,54.19291864,50,45.26430616,44.99370556,50,50,58.60007298,67.64287208,20.08886603,32.04961656,47.85876872,53.6860489,4.239512987,50,60.18889707,54.17817252,51.61056847,50,49.53201333,74.10655692,42.86857207,51.22868297,50.83916375,56.53121152,53.35180416,63.79479498
677,25,No,56.63624375,55.52190666,62.71047646,47.71515763,67.02228289,50,60.35753825,54.82948075,54.15725829,57.60636332,48.60512146,61.29912505,52.6358823,88.62853461,54.20080266,63.72669805,48.15697555,28.57769298,60.37202565,83.26816051,59.05965059,54.19291864,50,75.63629953,44.99370556,50,50,58.60007298,93.1905604,50,75.05516538,47.85876872,53.6860489,55.52261786,50,60.18889707,54.17817252,54.5804959,50,53.77830403,80.17310767,46.01539281,63.28475352,63.92684628,56.53121152,41.68765529,28.75145676
678,25,No,51.38617103,45.30428672,58.97820437,47.71515763,54.54186955,50,67.17885743,46.12487371,50.63174145,36.34637652,58.44315935,34.93449993,67.79220552,61.19831154,46.65598106,61.36402029,48.15697555,27.54088601,60.37202565,36.99418019,65.07498188,54.19291864,50,69.76719044,44.99370556,50,50,58.60007298,41.93280439,50,89.89785063,47.85876872,53.6860489,48.81170738,50,34.50728135,54.17817252,52.71301976,50,36.57349302,67.02891438,12.70549324,57.25671825,38.02813294,56.53121152,54.55092469,73.55258251
679,25,No,51.42060845,30.64698833,61.16880962,65.23228246,54.54186955,52.45481639,67.83589122,53.59485542,55.818455,56.43408252,55.97700592,8.569874805,52.6358823,39.8984546,29.87190736,25.58947798,48.15697555,35.30063407,53.35565536,79.32448558,77.10564446,54.19291864,50,73.04840033,83.3752963,50,50,58.60007298,41.93280439,52.45481639,91.3275075,47.85876872,53.6860489,62.47707256,50,50.55829599,54.17817252,57.74078857,50,58.66497308,81.18419946,43.29160337,63.28475352,63.10529045,56.53121152,60.11668082,46.00844809
680,25,No,50.89616961,33.0807755,57.12932018,71.07132407,66.77188389,64.55148422,48.52117302,47.87040387,58.00289968,49.25463911,61.1970198,8.569874805,52.6358823,27.34117153,44.92619586,26.45665053,48.15697555,27.72713034,60.37202565,78.72845289,47.02898801,54.19291864,50,57.13311179,96.16915988,50,50,58.60007298,92.16215769,64.55148422,32.04961656,62.52848088,53.6860489,23.04838283,50,60.18889707,54.17817252,68.12828545,50,60.56165736,43.77380318,34.94900093,69.3127888,41.3746156,56.53121152,54.39334212,93.06815757
681,25,Yes,57.37133893,59.64374561,60.22355267,47.71515763,54.54186955,79.51562401,40.59328602,48.78350132,58.41569496,45.84493443,55.43710629,61.29912505,67.79220552,85.01257821,61.0635057,41.13685302,48.15697555,52.86767973,53.35565536,69.26587376,62.10303509,54.19291864,50,75.55148128,44.99370556,50,50,58.60007298,41.93280439,79.51562401,32.04961656,47.85876872,53.6860489,27.30931309,50,60.18889707,54.11053447,68.13243569,50,63.56328538,42.76271139,22.96045727,63.28475352,50.83916375,56.53121152,64.17411089,34.7096477
682,25,No,55.23988325,63.19378666,50.7344117,47.71515763,54.54186955,50,60.35753825,47.73800756,57.17904371,50.5718962,51.05165759,34.93449993,67.79220552,60.45279462,52.68703789,50,132.9361003,54.82942045,53.35565536,54.34020488,62.10303509,54.19291864,50,40.37343427,44.99370556,50,50,58.60007298,41.93280439,50,75.05516538,47.85876872,53.6860489,35.14634219,50,50.55829599,54.17817252,67.16830885,50,52.03414624,72.08437334,39.82283306,63.28475352,47.48502271,56.53121152,24.76557083,77.23454453
683,25,No,49.89260808,54.47612949,50.55040521,65.23228246,70.95040675,50,59.82337018,56.31978791,45.12010944,8.318341878,38.20165434,50,67.79220552,59.59843223,68.37252122,3.72423646,48.15697555,50,53.35565536,65.61047144,17.02376926,54.19291864,50,48.91023455,83.3752963,50,50,32.22651584,191.2677028,50,73.89285523,47.85876872,53.6860489,62.47707256,50,60.18889707,54.17817252,30.79533169,50,49.39578739,15.46323302,10.83998232,-11.31876884,29.05500588,56.53121152,11.42819306,12.28849877
684,25,No,53.14622155,61.78238482,53.75895705,47.71515763,54.54186955,50,40.59328602,50.46294005,46.14747205,51.59009339,58.65995768,61.29912505,52.6358823,75.74125006,55.42199923,59.30301569,48.15697555,90.00822643,39.32291478,54.68021784,89.13630704,54.19291864,50,60.56960318,44.99370556,50,50,58.60007298,41.93280439,50,32.04961656,47.85876872,53.6860489,35.14634219,50,60.18889707,54.14341929,27.3584107,50,56.34796774,50,59.02293658,45.20064769,50.83916375,56.53121152,62.18976358,60.88922111
685,25,Yes,57.46735879,54.24283597,64.29615117,65.23228246,63.2135823,37.75583625,68.37005929,49.05329763,57.940672,52.61864813,58.32110555,61.29912505,52.6358823,62.81851515,60.25878095,55.77924532,48.15697555,27.47312524,53.35565536,94.89938739,59.05965059,54.19291864,50,86.90581833,83.3752963,50,50,58.60007298,77.54801395,37.75583625,92.48981765,47.85876872,53.6860489,62.47707256,50,34.50728135,53.79057306,74.56805694,50,43.97120051,75.11764871,42.67422448,63.28475352,51.07873933,56.53121152,58.73480429,64.9358503
687,25,No,53.41079335,49.66942166,59.0708664,47.71515763,54.54186955,45.87971168,53.94748776,50.7988278,52.22975747,59.6712211,60.55578537,34.93449993,37.47955908,63.3210414,57.75151682,68.43588595,48.15697555,43.3121419,53.35565536,77.05500522,65.07498188,54.19291864,50,68.21752951,44.99370556,50,50,58.60007298,41.93280439,45.87971168,61.10737034,47.85876872,53.6860489,36.71374801,50,60.18889707,54.17817252,54.80235822,50,45.62104804,52.8736293,49.03143531,69.3127888,60.15091626,56.53121152,51.91255784,93.19608517
689,25,Yes,59.95566536,66.60945693,77.68544204,47.71515763,34.5898361,50,40.59328602,53.39136398,49.98002106,47.77819604,45.43395333,87.66375018,37.47955908,69.35693619,65.79941302,81.8439904,48.15697555,57.45269118,74.40476623,51.60594397,62.06731624,118.4843378,50,55.12731063,44.99370556,50,50,32.22651584,41.93280439,50,32.04961656,47.85876872,53.6860489,48.81170738,50,60.18889707,54.17817252,63.94387923,50,18.72905892,28.60742631,47.81014935,45.20064769,50.83916375,56.53121152,32.89761074,22.92854557
690,25,No,54.81672502,65.10651472,54.97163338,47.71515763,34.5898361,50,40.59328602,50.66643149,52.46639472,50.79391304,53.73983143,87.66375018,52.6358823,38.07467511,65.79941302,80.43924435,48.15697555,64.95207986,53.35565536,53.35669663,29.05443184,54.19291864,50,66.65609831,44.99370556,50,50,32.22651584,41.93280439,50,32.04961656,47.85876872,53.6860489,48.81170738,50,50.55829599,54.17817252,69.3144725,50,21.4314556,50,56.68095305,45.20064769,50.83916375,56.53121152,48.98285392,51.05497111
691,25,No,50.93003637,58.59330852,57.59948332,47.71515763,54.54186955,22.37989874,40.59328602,53.39136398,43.71281316,52.29646868,42.76416098,87.66375018,67.79220552,43.51369044,47.0932116,61.61572079,48.15697555,55.71067092,67.38839594,46.90062643,77.10564446,54.19291864,50,51.05408443,44.99370556,50,50,58.60007298,41.93280439,22.37989874,32.04961656,47.85876872,53.6860489,48.81170738,50,60.18889707,54.17817252,19.47835565,50,54.71791373,50,61.10075639,45.20064769,50.83916375,56.53121152,22.43747118,23.70493373
693,25,No,53.24661442,45.80830047,57.78484827,47.71515763,61.86933504,50,62.49421053,53.39136398,58.03547788,53.71279334,45.21105702,34.93449993,37.47955908,65.66623032,53.99808079,50,48.15697555,27.19567332,60.37202565,81.32470555,77.10564446,54.19291864,50,51.2166628,44.99370556,50,50,58.60007298,72.02711521,50,79.70440598,47.85876872,53.6860489,48.81170738,50,60.18889707,54.17817252,66.47651216,50,56.90567908,83.20638304,46.1155374,63.28475352,50.82602693,56.53121152,36.16025254,15.31758893
694,25,No,52.44059288,47.93066824,47.19206171,47.71515763,34.5898361,106.627606,40.59328602,50.86992293,55.77213864,51.2367598,56.49601702,50,37.47955908,38.07467511,50,50,48.15697555,50,53.35565536,41.24480636,17.02376926,54.19291864,50,40.97669626,44.99370556,50,50,32.22651584,41.93280439,106.627606,32.04961656,47.85876872,53.6860489,62.47707256,50,40.92769491,54.17817252,63.52436068,50,53.33236782,50,57.98359738,45.20064769,50.83916375,56.53121152,80.23814971,12.28849877
697,25,No,50.63751763,51.62188226,50.99344606,47.71515763,54.54186955,50,40.59328602,56.31978791,50.31423892,49.11203918,51.36872752,87.66375018,52.6358823,38.07467511,49.52846892,61.27803792,48.15697555,2.446625636,53.35565536,55.24583099,17.02376926,54.19291864,50,53.17062408,44.99370556,50,50,58.60007298,41.93280439,50,32.04961656,47.85876872,53.6860489,62.47707256,50,60.18889707,54.17817252,40.86838324,50,58.8768801,50,51.73368085,45.20064769,50.83916375,56.53121152,49.10321337,34.28028152
699,25,No,54.41162419,59.19682345,54.42985523,47.71515763,54.54186955,50,40.59328602,45.42005795,59.19591933,52.56530007,54.67174357,61.29912505,52.6358823,38.07467511,68.11336157,76.89596259,48.15697555,59.40363437,46.33928507,55.58248287,50.07237251,54.19291864,50,65.89891485,44.99370556,50,50,58.60007298,41.93280439,50,32.04961656,47.85876872,53.6860489,62.47707256,50,21.66649275,54.17817252,66.68930842,50,69.81687116,50,61.89153038,45.20064769,50.83916375,56.53121152,48.94162831,57.63662527
702,25,No,54.3741185,63.33360322,57.2748052,47.71515763,54.54186955,44.32877406,40.59328602,50.46294005,49.57913711,54.20448538,48.0362006,61.29912505,67.79220552,68.882317,69.39326639,35.47193808,48.15697555,78.4175702,53.35565536,69.09649538,62.06731624,54.19291864,50,63.57175325,44.99370556,50,50,58.60007298,41.93280439,44.32877406,32.04961656,47.85876872,53.6860489,35.14634219,50,60.18889707,54.17817252,35.53429831,50,63.74841294,50,60.32558092,51.22868297,50.83916375,56.53121152,48.41853339,12.28849877
711,25,No,55.42342398,66.1199044,53.68502441,47.71515763,54.54186955,28.19657372,40.59328602,53.39136398,58.38004492,54.64733214,56.87151257,87.66375018,52.6358823,51.39113023,63.56136354,58.27196222,48.15697555,78.30758431,46.33928507,61.04781336,65.07498188,54.19291864,50,57.58829658,44.99370556,50,50,58.60007298,41.93280439,28.19657372,32.04961656,47.85876872,53.6860489,48.81170738,50,60.18889707,54.17817252,68.06735375,50,62.03569191,50,61.62822525,51.22868297,50.83916375,56.53121152,60.86969299,50.85499234
717,25,No,50.39798016,49.97644537,48.82291609,47.71515763,34.5898361,55.31950311,40.59328602,49.05329763,57.56386935,55.77636549,43.77915892,50,37.47955908,38.07467511,53.56863477,67.56908084,48.15697555,50,39.32291478,70.58973451,35.06976313,54.19291864,50,51.00608587,44.99370556,50,50,32.22651584,41.93280439,55.31950311,32.04961656,47.85876872,53.6860489,62.47707256,50,34.50728135,54.17817252,69.72653794,50,53.74453862,50,71.15535887,45.20064769,51.04508749,56.53121152,31.01853601,14.86469584
718,26,Yes,58.07883476,61.61201907,59.15466686,57.75004096,70.82483126,90.34952343,73.39502599,44.30496549,49.46448945,27.29043401,58.55949021,63.61623153,52.57881692,68.78123237,55.86505716,67.81785056,93.36804166,25.35386332,62.39322873,71.82181822,68.94043599,50,50,63.81634912,66.98103445,50,50,60.51532747,102.8570365,90.34952343,87.00623954,61.82013572,50,18.84347912,50,53.46944333,54.39468434,42.89543292,50,45.06310202,73.82220729,6.54473436,49.51342135,24.1118876,63.11326321,46.67390135,61.83533253
723,26,No,51.55043176,51.76288556,53.88922337,56.47068561,68.31198226,39.31088407,54.32823677,50.3139927,53.36862726,36.55386547,50.29158271,63.61623153,52.57881692,44.02858516,29.97076175,31.01555749,93.36804166,45.2876609,58.48973995,67.78732147,58.10322902,50,50,50.36741057,64.1778522,50,50,76.68764317,42.2883351,39.31088407,74.38672695,37.27062307,50,46.88434791,50,53.46944333,57.60015038,45.60700183,50,55.90852214,86.25820703,-0.796394798,66.04904723,43.46587789,63.11326321,35.0414534,25.71014052
724,26,No,52.17868091,54.39615907,56.19605309,49.51696052,62.78319208,35.63699239,64.86619395,50.3139927,54.00247856,32.87914201,36.64975693,63.61623153,52.57881692,50.77954107,51.33022554,64.52428017,46.53055667,54.7945778,56.06324692,86.36149094,68.94043599,50,50,55.1203456,48.94161719,50,50,69.37942248,42.2883351,35.63699239,68.44813279,61.82013572,50,46.88434791,50,53.46944333,57.59491871,57.81749548,50,46.02116462,39.90584437,11.64805985,66.04734756,17.09914292,33.60842099,36.43979032,49.58358587
727,26,Yes,60.59780849,59.01109506,75.25102394,59.94754815,50.4739923,50,61.45466113,47.3094791,55.91432593,49.7322481,59.48019458,63.61623153,52.57881692,39.91485434,69.58202074,54.20658725,46.53055667,61.10483726,55.1589638,73.24399992,58.10322902,113.7377439,50,67.24917847,71.7959697,50,50,53.10853036,42.2883351,50,61.02489009,61.82013572,50,32.86391352,50,53.46944333,49.49009629,64.71375454,50,63.12870407,48.95020781,39.99139519,59.52417738,49.01191512,63.11326321,57.27670936,48.5847889
728,26,No,52.9153647,53.95185122,52.1788453,42.56323543,34.66783564,49.8404082,62.13696769,53.3185063,55.09959502,48.76432171,55.35516539,63.61623153,35.17180271,43.03037835,53.2548612,59.76383462,46.53055667,61.80418181,64.80465037,35.12535412,15.39771659,50,50,55.64703392,33.70538219,50,50,32.2151925,42.2883351,49.8404082,62.50953863,61.82013572,50,60.90478231,50,53.46944333,57.57315731,53.90211125,50,58.50753518,50,55.08213988,44.90529042,46.23721922,63.11326321,41.79953865,48.51396956
729,26,No,54.26742353,54.9535796,51.78750763,56.47068561,51.72561173,64.3779929,46.44391674,53.3185063,51.5966301,65.54785556,59.89794591,63.61623153,35.17180271,43.03037835,51.67492495,62.9792983,46.53055667,72.58721617,53.80253913,44.48047965,58.10322902,50,50,52.35573861,64.1778522,50,50,54.7629811,42.2883351,64.3779929,28.3626222,61.82013572,50,60.90478231,50,53.46944333,57.51772159,43.52040873,50,60.75437501,15.03384489,60.75326792,61.0209532,76.42427867,63.11326321,51.18448095,62.80726699
731,26,No,51.25653786,45.42613603,47.79534,56.47068561,62.78319208,66.64968946,55.01054333,53.3185063,51.76816915,59.03692282,56.64592079,18.87718507,52.57881692,53.21674845,42.94036482,83.55779335,46.53055667,71.42920288,59.44960877,44.48047965,58.10322902,50,50,29.99039524,64.1778522,50,50,69.37942248,42.2883351,66.64968946,75.87137549,37.27062307,50,60.90478231,50,53.46944333,57.61184447,49.97309815,50,43.91317445,50,58.24090042,66.04939925,51.5133349,63.11326321,45.08592103,51.42488884
733,26,Yes,56.21712576,48.15113184,66.95469363,52.99382306,46.19682155,50,65.88965379,53.3185063,53.86333923,54.66556588,63.15840198,63.61623153,52.57881692,33.35466496,33.5386693,66.57764078,46.53055667,60.6048306,49.13040969,32.70652,58.10322902,113.7377439,50,49.48892108,56.5597347,50,50,47.45476041,42.2883351,50,70.6751056,61.82013572,50,60.90478231,50,53.46944333,57.58882924,55.99621411,50,46.66997118,50,54.34645827,55.90208786,53.54160656,63.11326321,63.30449464,63.07345004
736,26,No,51.45689223,54.1439985,54.81005453,42.56323543,31.61935001,50,31.81212018,53.3185063,54.89533521,41.89771961,55.10990506,50,52.57881692,32.84400824,79.52609962,2.480857075,46.53055667,50,64.80465037,59.79772009,31.65352705,50,50,56.23070819,33.70538219,50,50,27.38408346,44.77856023,50,25.39332512,37.27062307,50,60.90478231,50,53.46944333,39.4493025,70.89205262,50,64.25338625,73.82220729,30.90460847,45.92990088,49.51835188,63.11326321,60.97137299,11.22147938
738,26,No,52.10178762,58.44145714,50.6897899,42.56323543,57.25440191,50,33.82124532,53.3185063,48.67168633,51.99849385,69.4496574,50,69.98583113,50,74.00822214,64.48425816,46.53055667,50,43.38448395,47.70516184,43.06111334,50,50,62.31932161,33.70538219,50,50,62.07120179,42.2883351,50,0.896624207,61.82013572,50,60.90478231,50,53.46944333,57.47354591,28.19240076,50,63.50990948,50,65.00027378,40.69141477,50.84168636,63.11326321,80.14621814,75.73301844
740,26,No,51.37827464,50.54702122,53.54936813,49.51696052,46.19682155,50,35.56480628,53.3185063,54.57928957,58.32606103,45.798882,50,35.17180271,50,53.53622497,63.64696181,46.53055667,50,40.60097751,66.51570051,27.44861834,50,50,76.66991351,48.94161719,50,50,47.45476041,42.2883351,50,33.55889209,37.27062307,50,60.90478231,50,53.46944333,57.61184447,49.61445331,50,62.79167809,50,70.28522242,50.93303151,53.64838837,33.60842099,58.00150239,73.43261076
742,26,No,52.47056937,54.5784823,55.20922594,49.51696052,51.72561173,45.66712684,65.54850051,47.3094791,48.5915812,55.06719698,39.75103838,63.61623153,69.98583113,50,50.76941726,50,46.53055667,57.9997468,64.80465037,50.31973417,43.06111334,50,50,57.07704999,48.94161719,50,50,54.7629811,42.2883351,45.66712684,69.93278133,61.82013572,50,32.86391352,50,53.46944333,57.58500486,32.41385626,50,55.10445643,50,58.32749234,60.98905267,44.25441122,33.60842099,52.39946324,41.61274651
743,26,No,55.1488086,58.83641455,54.32108389,49.51696052,62.78319208,50,69.98349317,53.3185063,51.48976003,50.36176484,50.43036518,63.61623153,35.17180271,50,58.90171307,76.20498948,46.53055667,75.0303581,64.80465037,50.82568681,58.67360833,50,50,49.19380849,48.94161719,50,50,69.37942248,42.2883351,50,79.58299684,61.82013572,50,60.90478231,50,53.46944333,57.61184447,59.15654532,50,25.51307097,50,55.69075455,47.97453173,47.18742901,63.11326321,21.2022798,52.36263464
745,27,No,54.38268642,44.70299199,57.29327663,52.87390799,61.97952977,42.67768817,86.61820328,50.93864019,54.4360382,58.39518917,69.13221076,58.19326734,49.5263283,52.24023876,41.77315052,41.33879153,48.02357646,16.7198075,70.40746238,52.40144843,64.42774056,50,50,53.38801054,56.29699002,50,50,70.89520341,34.27803283,42.67768817,92.24985574,81.82908151,50,49.50713957,50,53.69067163,58.33183003,59.36203627,50,47.53293149,21.51798431,57.97053267,60.35195956,56.52546202,64.21942911,73.6934843,80.93011032
747,27,No,51.70422374,49.93522707,56.67733318,49.11794552,64.13471027,52.80178442,43.82792998,43.38256788,57.17237704,46.29976502,38.47124431,58.19326734,68.47319611,47.84410591,53.13639066,52.63216335,48.02357646,22.53038642,47.44715876,88.28247593,64.42774056,50,50,67.10163427,48.06733958,50,50,56.29653784,88.48835064,52.80178442,42.77087301,44.72684458,50,76.1262226,50,6.825000178,52.89474387,68.18555768,50,53.84721274,67.90298129,33.64944673,63.80799887,39.60667549,30.76194885,57.6386276,34.69645092
748,27,Yes,54.9398052,55.87364664,62.95904581,45.36198306,43.98409249,35.12820987,62.89750997,54.87903722,51.96363476,45.0675395,56.81060699,58.19326734,49.5263283,59.74417001,60.56287326,45.59635093,48.02357646,54.47275637,62.92990394,90.70426198,46.8313481,50,50,80.15265279,39.83768913,50,50,35.05790636,71.71825232,35.12820987,40.63538419,81.82908151,50,67.89483402,50,53.69067163,41.85877862,63.34441348,50,53.06370041,75.22692818,48.60348206,41.40888446,45.45419481,64.21942911,45.80627642,46.67513925
749,27,No,49.93071545,52.21785901,53.44734736,52.87390799,62.56582483,33.56740632,61.75478832,43.65773319,51.54591772,17.94775855,56.66274892,58.19326734,68.47319611,36.73559288,57.12863922,68.73676711,48.02357646,33.14471052,46.97491676,78.65734461,35.1004198,50,50,64.48891699,56.29699002,50,50,63.79372307,58.7506763,33.56740632,38.14890652,81.82908151,50,24.81297384,50,46.66082091,51.784644,49.66221838,50,55.73114583,54.47574532,-35.33218473,60.73265244,26.95435221,64.21942911,38.35431428,59.47291376
750,27,No,54.35239135,56.24666496,64.60990895,60.38583292,41.71390327,93.72129252,50.21201714,47.41074394,33.10596753,56.68343853,31.85464148,58.19326734,68.47319611,67.24006391,59.18141866,64.34424503,48.02357646,38.67457637,6.843438474,77.89932813,64.42774056,128.062475,50,56.76841425,72.75629091,50,50,44.1071239,34.27803283,93.72129252,56.66217376,44.72684458,50,33.04436242,50,53.69067163,7.666997801,49.21026145,50,33.89312848,83.77153288,62.81978703,48.01806425,60.13745291,30.76194885,26.62305822,46.0706608
751,27,Yes,59.30024638,66.22001366,61.48668352,52.87390799,67.90694368,76.94795121,45.10004517,45.20580878,58.43535081,46.19198927,46.48540476,58.19326734,30.5794605,72.22445371,68.4953718,53.73772695,127.080518,9.876315666,65.75925038,41.09575236,76.15866886,50,50,75.0637191,56.29699002,50,50,62.97739742,83.22331977,76.94795121,45.53890142,44.72684458,50,22.7551267,50,53.69067163,58.35032371,63.659592,50,55.69133322,78.88890162,24.03194611,69.94121707,42.78330769,64.21942911,31.19835863,1.711242264
752,27,No,52.71644933,53.61734487,55.68605697,20.54876266,67.28733723,37.93309161,83.30594099,50.05666613,48.64819754,62.64772443,43.15200724,58.19326734,68.47319611,66.13958055,66.75885233,77.63926625,48.02357646,-7.28431723,38.26297678,77.13929774,45.55025002,50,50,80.58868751,-14.53030104,50,50,59.47535003,91.55961864,37.93309161,128.6721007,44.72684458,50,45.39144528,50,53.69067163,48.17510532,54.97069159,50,30.6030137,83.77153288,66.98793341,58.10954747,63.17921515,30.76194885,54.81499045,72.61048385
756,27,Yes,54.93339083,53.63294237,53.60392506,49.11794552,47.50230172,101.6518791,43.19825479,49.58719285,57.90652723,50.00002719,34.69840541,58.19326734,49.5263283,59.74417001,49.16975334,68.3958896,48.02357646,53.84604376,54.54291272,51.16574263,64.42774056,50,50,55.70922342,48.06733958,50,50,51.75850729,34.27803283,101.6518791,41.40074642,44.72684458,50,43.20066829,50,53.69067163,58.321394,58.22699413,50,63.41816616,71.56495473,54.12813396,48.59851513,47.00299295,30.76194885,42.75608289,35.98052052
757,27,No,53.13297463,49.63513767,51.73306379,45.36198306,71.79592544,53.63100568,55.81096047,49.38094246,55.37662628,62.5961352,65.15846927,58.19326734,49.5263283,62.93366369,38.80457534,54.25497124,48.02357646,50.44414613,52.9149494,54.99631581,70.29320471,50,50,47.3676592,39.83768913,50,50,70.89520341,74.59451919,53.63100568,68.84505972,44.72684458,50,42.23820964,50,53.69067163,58.34125232,55.3955149,50,56.96055949,43.48982499,49.27982635,69.94018798,68.87160752,64.21942911,71.57520161,57.12295908
759,27,No,50.69729417,49.45423172,50.52547748,56.62987045,55.9895782,30.44029392,54.30367854,44.08909808,50.4276009,66.73587142,68.25938652,58.19326734,30.5794605,50,50.88997475,18.51554071,48.02357646,53.33820228,53.61109207,68.00571745,56.60712169,50,50,42.2424353,64.52664046,50,50,62.97739742,34.27803283,30.44029392,65.56532588,44.72684458,50,17.54404391,50,53.69067163,58.1378777,39.03086926,50,56.60383843,33.72456247,71.42845546,65.1539879,63.31547908,64.21942911,85.46651731,52.98818341
765,27,No,52.30669722,63.6469729,57.67201657,45.36198306,32.98914298,36.10153088,42.41180176,39.85467163,53.93522101,36.31612942,35.3431294,58.19326734,49.5263283,77.92126948,67.85159844,65.63698718,48.02357646,76.81156083,62.00927723,54.06410843,52.69681225,50,50,66.69178257,39.83768913,50,50,32.57431625,34.27803283,36.10153088,39.68948288,44.72684458,50,59.66344545,50,6.825000178,42.75367987,64.3707129,50,62.13779236,74.00627036,36.82180575,24.897864,49.46298683,30.76194885,32.94086883,58.69674912
